11101010101010100110111001001011100101001101010010111100101100000000101001101001 01001101000001011001001010010100010100110011011101000111100011111111111110001100 00110001111111111111000111100010111011001100101000101001010010011010000010110010 10010110010100000000110100111101001010110010100111010010011101100101010101010111	229774355
00101010100001010001001111010110110010111110111001110000000001101001011100101011 01101001001101101001111111110001100001000001110010010100001101110101101011101001 10010111010110101110110000101001001110000010000110001111111110010110110010010110 11010100111010010110000000001110011101111101001101101011110010001010000101010100	229782915
10001101000100001110100011000101101011110010000111010110110110011110000101111100 11100010111111010010010010010000010110110000111001111100111010100101011010001010 01010001011010100101011100111110011100001101101000001001001001001011111101000111 00111110100001111001101101101011100001001111010110100011000101110000100010110001	229800676
01100100011100111010111111000011100100001101001010110111000100000111010011011001 10011100110000000111011100110010111101110011010000111000000010111011100111000110 01100011100111011101000000011100001011001110111101001100111011100000001100111001 10011011001011100000100011101101010010110000100111000011111101011100111000100110	229937602
01100100011110111001100101010001101000010101110101110101010000011110000111000000 10011110000010000111011111101101010011001110101001001000001101100010111110011111 11111001111101000110110000010010010101110011001010110111111011100001000001111001 00000011100001111000001010101110101110101000010110001010100110011101111000100110	229989444
00100111010001111000100100111011011111010110101101000011111001000001010100010000 11010110111111111101111010001100101010101000000010101110000011100000100010011111 11111001000100000111000001110101000000010101010100110001011110111111111101101011 00001000101010000010011111000010110101101011111011011100100100011110001011100100	230233910
00100011111100111110001000000101001111001001111101011110001100000110110000010011 10111110000010000001011110000011110000101110000000111111100111111011001110101010 01010101110011011111100111111100000001110100001111000001111010000001000001111101 11001000001101100000110001111010111110010011110010100000010001111100111111000100	230743431
11011000111010011000000011111111010110001101010001100000110100110011110011101101 00100101100100100011110000000001100001010110111100011111111011101110001001010010 01001010010001110111011111111000111101101010000110000000001111000100100110100100 10110111001111001100101100000110001010110001101011111111000000011001011100011011	230767857
00110010101111101010011100001100101100011001101010001111001011101000001001110011 10000001010001111001101111000110011011100110000111011100000100100001110110111110 01111101101110000100100000111011100001100111011001100011110110011110001010000001 11001110010000010111010011110001010110011000110100110000111001010111110101001100	230805948
10010100001011101100101100011111010111001101011100101111001001000000101111010000 11101101110101111111111000000000100101010100010011010111100010001001010001001110 01110010001010010001000111101011001000101010100100000000011111111110101110110111 00001011110100000010010011110100111010110011101011111000110100110111010000101001	231062446
10001110011110111010110001010100010001100001111111000001100100111100000011001110 01110101111011000111001101111111101010111010100000010101011010000010100100010001 10001000100101000001011010101000000101011101010111111110110011100011011110101110 01110011000000111100100110000011111110000110001000101010001101011101111001110001	231354399
01110101001011101101110000001011101101001101100000101111110000000000100101011101 01000110011110011111001111110111110010010110011000010000001101001110001110010001 10001001110001110010110000001000011001101001001111101111110011111001111001100010 10111010100100000000001111110100000110110010110111010000001110110111010010101110	231651963
01101101001000101010111010011011100011000000111100000110110000111110100111001100 11001000110010010101110000001100001001111101101011101111100011000011111001101001 10010110011111000011000111110111010110111110010000110000001110101001001100010011 00110011100101111100001101100000111100000011000111011001011101010100010010110110	233298785
00010011110110010010000110101010010000000111001101101100101110011110111100111010 10101001000000001110001011001001001110011110110110101010011110100111010001100111 11100110001011100101111001010101101101111001110010010011010001110000000010010101 01011100111101111001110100110110110011100000001001010101100001001001101111001000	233570454
00111110010010000101001011000011100000001111101000010101111011011110001110000111 01010100001100111010100001111110111111101000010010101000101100100011110111010001 10001011101111000100110100010101001000010111111101111110000101011100110000101010 11100001110001111011011110101000010111110000000111000011010010100001001001111100	234051086
01101000111101100001101000011000101011101001100011011001101101101000000111101011 10001001001110001001011111100101010001110000111101100110000001111111001001101100 00110110010011111110000001100110111100001110001010100111111010010001110010010001 11010111100000010110110110011011000110010111010100011000010110000110111100010110	234187577
10010110101110001111111100000110100010110110001010011000010001001110011101110110 01010001000100011101100011100000011101001001110111111111101000000111001010010101 10101001010011100000010111111111101110010010111000000111000110111000100010001010 01101110111001110010001000011001010001101101000101100000111111110001110101101001	234526579
10010100010110110110001011111111101101011101011100000011000010010100000010011110 11000011101001000011111100011010000100000111001010100100101100111011111101110100 00101110111111011100110100100101010011100000100001011000111111000010010111000011 01111001000000101001000011000000111010111010110111111111010001101101101000101001	234840660
01101000010000010111101111110000001111011000001101010111001001011101110000101110 10001011100011101101110100010101110100100111010011110000010000000010111111101001 10010111111101000000001000001111001011100100101110101000101110110111000111010001 01110100001110111010010011101010110000011011110000001111110111101000001000010110	234913324
01110001101000011001010011110110000011101100101100010001010111000101011101110011 10001111000101010100101100001001001110001010011111101110101001110111101000001100 00110000010111101110010101110111111001010001110010010000110100101010100011110001 11001110111010100011101010001000110100110111000001101111001010011000010110001110	235945711
11001111000100101100110100010010101100011010001010001111010111011111011101000000 01111001000111010101010111101111111110100111000000110000010001000000011100101101 10110100111000000010001000001100000011100101111111110111101010101011100010011110 00000010111011111011101011110001010001011000110101001000101100110100100011110011	236064800
11011111101010000111100100000110110100001001110010001110011101011111001000001101 00101000100100110000010111011111001011110110001100010101010010110010111011100010 01000111011101001101001010101000110001101111010011111011101000001100100100010100 10110000010011111010111001110001001110010000101101100000100111100001010111111011	236149068
10011000001100111001111001011000100100010010100110000111110100101111010111100111 00100111110101000010010010001111011010101111011001101100100011110001001000011010 01011000010010001111000100110110011011110101011011110001001001000010101111100100 11100111101011110100101111100001100101001000100100011010011110011100110000011001	236295143
11011101001011100000010000110001101111010100111100010011110011011010101001010000 11110100101110100110110011110110000000010111001011110000110110111000001111000100 00100011110000011101101100001111010011101000000001101111001101100101110100101111 00001010010101011011001111001000111100101011110110001100001000000111010010111011	236591510
00011110101001111000010110111111110111100100100000000010110000110001101111000111 10101001011001010111110001100100111011011000010011011001010111000101100000101010 01010100000110100011101010011011001000011011011100100110001111101010011010010101 11100011110110001100001101000000000100100111101111111101101000011110010101111000	236933106
00000000110000001101011110001110011010110111100111011100000110001001011111000110 10011110000111101010000001000000011000001010100110101111111101101110110010111111 11111101001101110110111111110101100101010000011000000010000001010111100001111001 01100011111010010001100000111011100111101101011001110001111010110000001100000000	237189692
10111100000000010011100011011100101110111010111001000000111000110011101010100000 11110010111101100000001000101111000010000110001110001111101111111101010111010010 01001011101010111111110111110001110001100001000011110100010000000110111101001111 00000101010111001100011100000010011101011101110100111011000111001000000000111101	237197354
00001011100000011111111000001000101100001111100011100111000111011010011100101010 11100110000111100000010101111110110001101001011010001001110000100101111010011101 10111001011110100100001110010001011010010110001101111110101000000111100001100111 01010100111001011011100011100111000111110000110100010000011111111000000111010000	238070566
11001111011110110111001011111111011010001110110000000000100101110000100100011000 01110101010011110000110100111010110110001110000110100011011010010010010101000101 10100010101001001001011011000101100001110001101101011100101100001111001010101110 00011000100100001110100100000000001101110001011011111111010011101101111011110011	238533028
11000101110000001010001001100101011010010110100101001001101111101101100001101110 10001011001101001000110000001010100101010101011010111111110010101111011100011100 00111000111011110101001111111101011010101010100101010000001100010010110011010001 01110110000110110111110110010010100101101001011010100110010001010000001110100011	238687451
00000111011110100011000000100101101111110100001100011111111001001010000010101101 01111000100100011101100010000010001110010010001011111010111100110111011101010011 11001010111011101100111101011111010001001001110001000001000110111000100100011110 10110101000001010010011111111000110000101111110110100100000011000101111011100000	238704201
01001100010010110110010111001110111000110110110010000000100111000011111101010101 01010001000000111000011001110000010010010011100111111101010110110010110111101101 10110111101101001101101010111111100111001001001000001110011000011100000010001010 10101010111111000011100100000001001101101100011101110011101001101101001000110010	238857436
10001111010110111110010110100001111011010001000111110011100110000010110000000110 00111100110010100000111000110100010100101110110001011010010011111010010111001011 11010011101001011111001001011010001101110100101000101100011100000101001100111100 01100000001101000001100111001111100010001011011110000101101001111101101011110001	239070167
01001000001101100010000100011100111111111000010011100011010000111101011110101101 11010011100111011001111110111011010101100001000100000110001111100000001001110100 00101110010000000111110001100000100010000110101011011101111110011011100111001011 10110101111010111100001011000111001000011111111100111000100001000110110000010010	239101898
